timestamp,AAPL,ABBV,AMAT,AMD,AMZN,AVGO,BAC,BRK.B,COST,CAT,CSCO,CVX,C,GEV,GE,GOOGL,GOOG,GS,HD,IBM,INTC,JNJ,JPM,KLAC,KO,LIN,LLY,LRCX,MA,MCD,META,MRK,MSFT,MS,NFLX,MU,NVDA,ORCL,PEP,PG,PLTR,PM,RTX,TSLA,TXN,UNH,VZ,V,WFC,WMT,XOM,ABT,ACN,ADI,AMGN,ANET,APH,APP,AXP,BA,BKNG,BLK,BMY,COF,CB,COP,CRM,CRWD,DE,DIS,DHR,ETN,GILD,GLW,HON,INTU,ISRG,LOW,MO,NEM,NEE,PANW,PFE,PGR,PH,PLD,QCOM,SBUX,SCHW,SPGI,STX,SNDK,SYK,TJX,TMO,T,UBER,UNP,VRTX,VRT,WDC,WELL,ADBE,ADP,AEP,AMT,BK,BSX,CDNS,BX,CEG,CI,CMCSA,CME,CMI,CRH,CVS,CSX,DUK,ELV,EQIX,EMR,FCX,FDX,HLT,GD,HWM,ICE,LMT,JCI,MAR,MCK,MDT,MDLZ,MMM,MPWR,MRSH,NOC,NOW,ORLY,PNC,PWR,REGN,SHW,SLB,SNPS,SO,TMUS,TT,UPS,USB,WMB,WM,ABNB,AJG,ALL,AON,APD,APO,AZO,BKR,CIEN,CL,COHR,COR,CTAS,CVNA,DASH,DELL,ECL,DLR,EOG,FIX,GM,HCA,HOOD,ITW,KEYS,KKR,KMI,LHX,LITE,MCO,MSI,MPC,NSC,NXPI,O,PCAR,PSX,RCL,ROST,SPG,SRE,TDG,TEL,TER,TGT,TFC,TRV,URI,VLO,WBD,ADSK,AFL,AME,AMP,BDX,CAH,CARR,CBRE,CMG,COIN,CTVA,DAL,DDOG,DHI,D,EA,EBAY,ETR,EW,EXC,FAST,FITB,FTNT,F,GRMN,GWW,IDXX,MCHP,MET,MNST,MSCI,NDAQ,NKE,NUE,ODFL,OKE,OXY,PEG,PSA,PYPL,ROK,RSG,STT,TRGP,VST,VTR,WAB,XEL,YUM,ZTS,ACGL,ADM,AEE,AIG,ATO,AXON,A,CBOE,CCI,CCL,DOV,DTE,EME,ED,FANG,EQT,FISV,GEHC,HAL,HBAN,HIG,HPE,IBKR,IRM,JBL,KDP,KMB,KR,KVUE,MLM,MTB,NRG,NTRS,ON,OTIS,PCG,PRU,Q,RMD,STLD,ROP,SYY,TDY,TTWO,UAL,VICI,VMC,WEC,XYL,XYZ,ALB,ARES,AVB,AWK,BIIB,CASY,CINF,CFG,CMS,CNP,CPRT,CTRA,CTSH,DG,DOW,DVN,DXCM,EIX,ES,EXE,EXPE,EXR,FE,FICO,FIS,HSY,HUBB,HUM,IR,IQV,MTD,LYV,NI,OMC,PHM,PAYX,PPG,PPL,RJF,RF,SBAC,SYF,TPL,TPR,VRSK,ULTA,WAT,WDAY,WSM,WTW,AMCR,BRO,BR,CDW,CF,CHD,CHRW,CNC,CPAY,DD,DGX,DLTR,DRI,EFX,EL,EQR,EVRG,EXPD,FSLR,FTV,GIS,HPQ,IFF,JBHT,KEY,KHC,LDOS,LEN,LH,LNT,LUV,LYB,L,NTAP,NVR,PFG,PKG,SNA,STE,STZ,SW,TROW,TSCO,TSN,VRSN,VLTO,WRB,WST,WY,ZBH,AKAM,ALLE,APA,APTV,AVY,BALL,BG,CHTR,COO,CSGP,DECK,EG,FFIV,ESS,FOXA,GNRC,GPC,GPN,HAS,HII,HST,IEX,INCY,INVH,IP,J,KIM,LII,LULU,LVS,MAA,MAS,MKC,MRNA,NDSN,PNR,PNW,PODD,PTC,REG,RL,ROL,SATS,SMCI,SWK,TKO,TRMB,TXT,VTRS,TYL,AES,AIZ,ALGN,AOS,ARE,BAX,BBY,BEN,BF.B,BLDR,BXP,CAG,CLX,CPB,CPT,CRL,DOC,DPZ,DVA,EPAM,ERIE,FDS,FOX,FRT,GDDY,GEN,GL,HRL,HSIC,IT,IVZ,JKHY,MGM,MOS,NWSA,NCLH,NWS,POOL,PSKY,RVTY,SJM,SOLV,SWKS,TAP,TECH,TTD,UDR,UHS,WYNN,ZBRA
2024-04-29,173.5,161.52,205.26,160.2,180.96,133.86,37.55,400.96,726.33,349.8,47.78,166.33,62.26,159.01,164.49,166.15,167.9,430.81,336.8,167.43,31.36,146.82,193.28,713.93,62.04,445.07,737.2,92.88,457.1,273.55,432.62,130.12,402.25,92.11,55.95,114.36,87.76,116.49,176.14,161.66,22.83,95.6,102.44,194.05,179.29,489.03,40.09,271.84,59.8,60.24,119.64,107.27,303.16,203.9,276.38,65.92,61.07,72.99,238.92,173.49,140.59,761.28,44.64,145.5,249.22,130.22,275.74,304.04,400.96,112.08,246.82,326.51,65.94,31.78,193.77,638.39,374.14,230.94,43.82,42.26,67.42,146.71,25.64,206.67,554.44,105.01,169.2,88.33,74.56,415.31,86.08,,338.87,94.87,576.89,17.02,67.4,240.95,396.2,94.8,69.86,95.78,473.07,243.95,86.67,174.99,57.33,72.5,282.49,120.62,188.61,356.44,38.85,209.62,293.65,78.86,67.45,33.95,98.73,533.98,726.34,109.76,52.41,265.86,202.16,287.79,67.11,130.78,467.55,65.31,240.49,536.09,80.86,71.83,92.16,679.7,198.48,486.22,144.23,69.14,155.78,262.34,892.48,306.09,49.21,544.76,74.39,164.25,300.86,148.55,41.29,39.21,212.15,162.25,233.55,169.58,281.04,238.12,110.91,2998.78,33.22,46.76,90.49,55.84,239.93,166.46,83.76,132.12,127.7,221.67,142.34,136.25,310.69,46.04,311.42,17.34,249.24,150.21,95.28,18.6,217.06,43.52,374.62,347.69,200.51,241.44,247.13,54.31,113.64,151.54,143.36,131.06,144.83,72.28,1258.72,142.82,118.29,163.73,38.31,212.9,712.69,167.51,8.15,216.78,84.54,177.69,416.35,233.44,102.91,62.71,87.94,64.19,218.16,55.5,50.45,129.07,145.97,51.14,127.9,52.75,53.59,85.95,37.72,34.24,37.0,64.3,12.75,145.18,934.5,505.34,93.18,71.7,54.13,476.98,60.08,94.06,175.24,184.24,81.42,68.23,68.64,262.93,66.99,279.97,193.41,73.99,117.2,77.96,44.67,163.23,54.48,143.19,159.7,91.25,60.69,74.35,75.74,118.64,313.3,139.59,180.4,95.32,15.13,180.04,110.83,363.65,93.97,205.86,41.05,154.32,88.94,38.88,13.57,97.07,17.18,29.18,77.97,119.87,33.7,135.93,55.57,19.06,602.64,145.52,73.95,83.56,70.82,93.37,17.26,111.93,,217.19,135.07,513.58,77.22,382.89,144.27,52.97,29.05,261.45,82.8,132.59,75.31,125.73,134.9,191.02,122.28,215.5,323.27,113.55,34.98,60.2,29.22,55.71,28.39,66.53,141.15,57.8,53.08,125.81,71.33,60.46,92.96,136.66,137.38,38.78,1143.06,69.44,192.47,407.19,303.15,93.39,235.48,1255.24,90.54,27.9,95.89,114.56,120.81,130.74,27.53,123.19,19.67,201.89,44.7,200.8,40.98,221.85,410.04,315.09,248.77,143.2,252.43,45.25,81.54,196.29,245.94,80.83,106.91,71.7,73.83,305.09,73.9,139.5,118.81,155.49,225.52,146.79,65.3,52.75,113.79,180.83,77.0,70.23,28.27,85.76,162.16,14.73,38.65,131.62,155.47,204.17,49.77,26.84,101.7,75.82,102.48,7540.0,80.43,177.05,272.25,205.42,261.19,48.54,112.08,55.58,60.96,175.11,94.89,51.59,354.41,31.18,121.71,101.78,124.81,32.72,72.41,218.39,70.72,103.48,259.76,89.89,92.5,138.74,369.11,182.13,248.02,31.57,137.3,161.37,124.68,64.28,278.55,19.19,223.88,52.56,34.58,35.32,145.85,18.81,477.31,363.96,45.75,131.13,70.07,76.29,111.62,262.49,80.55,74.91,170.26,180.68,59.01,167.03,44.77,16.0,89.04,90.96,96.49,60.67,86.4,11.78,465.2,17.86,175.32,304.82,84.31,119.15,40.64,75.0,23.38,48.69,187.46,62.84,30.94,148.92,44.93,100.28,232.1,18.94,527.13,138.14,239.21,378.56,422.94,29.15,103.29,125.01,20.76,78.09,35.42,73.03,448.65,14.46,166.12,41.61,30.86,24.18,19.18,24.99,369.61,,105.02,114.65,65.91,107.86,63.56,64.51,84.5,38.29,169.12,96.98,300.01
2024-04-30,170.33,162.64,198.65,158.38,175.0,130.03,37.01,396.73,722.9,334.57,46.98,161.27,61.33,153.71,161.82,162.78,164.64,426.71,334.22,166.2,30.47,144.59,191.74,689.29,61.77,440.96,781.1,89.44,451.2,273.04,430.17,129.22,389.33,90.84,55.06,112.96,86.4,113.75,175.91,163.2,21.97,94.94,101.52,183.28,176.42,483.7,39.49,268.61,59.32,59.35,118.27,105.97,300.91,200.61,273.94,64.14,60.39,70.57,234.03,167.84,138.08,754.64,43.94,143.43,248.64,125.62,268.94,292.54,391.41,111.1,246.62,318.26,65.2,33.38,192.73,625.62,370.62,227.99,43.81,40.64,66.97,145.45,25.62,208.25,544.91,102.05,165.85,88.49,73.95,415.83,85.91,,336.5,94.09,568.72,16.89,66.27,237.16,392.81,93.0,70.83,95.28,462.83,241.89,86.03,171.56,56.49,71.87,275.63,116.61,185.94,357.04,38.11,209.64,282.49,77.42,67.71,33.22,98.26,528.58,711.11,107.78,49.94,261.78,197.28,287.09,66.75,128.76,464.93,65.07,236.13,537.21,80.24,71.94,96.51,669.33,199.43,485.03,138.67,67.55,153.26,258.56,890.66,299.61,47.48,530.59,73.5,164.17,317.34,147.48,40.63,38.36,208.02,158.57,234.69,170.06,282.01,236.34,108.38,2956.4,32.62,46.23,91.92,54.63,239.05,164.59,82.92,129.26,124.64,226.15,138.78,132.13,309.41,44.53,309.82,16.49,244.11,147.94,93.07,18.28,214.05,43.76,370.33,339.15,181.72,230.32,256.19,53.54,106.11,143.21,139.63,129.55,140.53,71.63,1248.03,141.48,116.32,160.98,37.55,212.16,667.99,159.87,7.36,212.85,83.65,174.66,411.79,234.6,103.04,61.49,86.89,63.19,203.93,54.13,50.07,125.5,142.49,50.98,126.82,51.54,53.34,84.67,37.58,33.97,36.46,63.18,12.15,144.47,921.35,492.76,91.98,71.08,53.45,465.79,59.85,92.26,168.53,181.71,79.12,66.14,69.08,259.45,67.92,270.96,191.7,72.49,114.06,75.84,44.28,161.08,53.73,141.25,159.24,93.54,58.66,73.87,75.31,117.9,313.66,137.04,181.15,93.78,14.82,179.3,110.32,357.17,94.4,201.13,40.09,152.67,76.24,37.47,13.47,96.89,17.0,28.78,77.52,117.36,33.7,136.53,55.38,18.82,587.07,144.39,72.67,82.39,70.16,91.2,17.11,110.48,,213.99,130.12,511.46,74.32,381.48,142.81,51.46,28.55,257.63,82.64,130.7,73.0,120.31,133.09,189.57,122.32,214.82,319.58,115.69,34.11,60.61,29.14,54.31,27.36,65.68,139.19,56.9,51.18,127.39,71.06,60.62,89.88,134.63,134.28,38.34,1133.33,67.92,193.92,370.52,302.09,93.32,231.77,1229.7,88.91,27.86,92.84,111.42,118.81,129.0,27.46,122.0,19.27,186.12,43.98,192.1,39.92,217.96,404.84,309.04,244.73,143.39,251.14,44.7,81.54,193.41,241.86,78.97,107.89,71.0,73.06,302.14,72.5,138.18,118.25,153.41,220.19,146.71,64.4,52.45,111.31,176.3,75.27,70.46,28.09,84.65,162.57,14.49,38.61,140.22,151.62,201.37,49.8,25.94,99.97,75.15,102.21,7438.85,79.14,172.98,267.96,204.56,253.46,47.96,109.57,54.62,60.65,169.48,93.68,51.31,357.48,30.17,120.28,100.93,121.56,31.44,71.0,217.28,69.57,101.76,255.94,89.06,91.53,136.41,366.41,165.31,246.25,31.01,135.96,157.21,122.77,61.3,276.93,18.87,220.46,52.05,34.2,34.94,143.53,18.63,463.42,360.6,44.36,130.0,68.45,76.06,110.31,258.19,79.09,73.65,171.94,177.44,59.22,163.64,44.56,15.99,85.88,91.4,94.67,60.07,84.59,11.57,461.55,17.9,174.4,282.38,82.84,115.87,40.37,73.64,22.84,47.85,182.82,61.89,30.78,147.87,45.71,99.68,229.0,18.61,529.27,139.01,235.26,382.66,416.89,28.68,104.17,122.38,20.14,76.17,35.56,69.28,412.59,14.17,162.69,39.44,31.39,23.8,18.92,24.54,362.53,,102.47,114.85,65.01,106.59,57.26,63.21,82.85,38.08,170.43,91.65,314.56
2024-05-01,169.3,161.72,193.99,144.27,179.0,124.29,36.95,398.58,722.22,331.07,46.84,159.63,61.35,151.67,159.7,163.86,165.57,426.95,331.97,164.43,30.37,151.18,191.86,666.04,61.93,442.62,776.75,86.81,442.07,274.43,439.19,128.8,394.94,91.54,55.17,109.7,83.04,114.63,175.15,163.4,22.12,96.05,101.22,179.99,175.2,484.11,39.2,267.32,59.52,58.85,116.03,106.29,298.66,193.89,277.37,63.8,59.63,69.74,231.46,171.46,136.63,751.58,44.21,141.64,249.93,124.34,268.69,295.44,387.5,110.48,246.89,312.03,65.51,33.48,195.3,615.2,371.7,227.52,43.82,40.58,68.61,143.67,27.18,211.8,542.96,101.88,164.11,74.44,74.57,416.2,85.81,,328.12,93.82,574.99,16.92,67.79,234.96,402.14,88.52,70.51,94.36,469.39,247.33,88.15,176.84,56.46,72.21,274.55,117.49,184.56,357.18,38.2,208.07,283.87,77.15,56.31,33.2,99.78,524.84,695.33,106.45,49.91,260.73,197.74,286.53,66.78,128.68,461.73,60.47,233.86,531.1,80.89,70.69,98.44,652.59,199.77,486.37,137.12,67.01,153.98,256.01,903.48,303.34,47.16,522.18,74.52,165.47,314.98,145.92,41.05,37.89,206.76,156.16,238.8,171.56,283.81,237.49,107.77,2946.81,31.89,46.63,91.9,54.34,229.2,165.9,87.09,127.46,118.78,224.98,137.99,129.95,301.94,44.47,309.44,16.65,242.27,144.95,95.12,18.23,211.75,43.52,372.89,336.0,178.97,230.58,249.43,53.92,106.34,140.21,137.52,127.82,140.18,71.95,1249.32,139.45,113.74,156.43,38.05,213.15,653.76,155.66,7.62,210.71,84.57,173.98,413.44,233.72,102.17,61.12,86.27,62.77,210.09,53.91,50.02,126.42,142.48,51.15,128.18,51.06,53.49,84.3,37.84,34.09,37.1,63.53,12.2,163.42,920.3,468.04,88.79,71.88,53.54,470.03,59.88,90.34,168.67,182.49,76.92,64.45,69.81,260.15,66.14,269.75,186.0,73.11,112.41,76.86,43.81,160.54,53.78,135.33,158.5,95.8,58.37,74.49,75.81,118.66,311.57,138.69,179.9,95.23,14.47,177.85,111.33,355.24,94.8,196.01,38.66,148.86,78.26,36.33,13.65,97.22,16.44,29.23,78.1,114.38,33.34,136.47,54.77,18.85,590.86,146.13,73.66,83.05,69.01,91.43,17.41,112.3,,215.01,129.65,514.76,73.05,383.03,142.74,50.67,28.9,259.73,82.59,130.96,66.84,119.0,131.7,187.93,125.12,216.13,318.66,117.3,34.7,60.84,29.32,54.44,26.91,65.37,137.58,57.23,50.4,125.88,71.28,61.62,86.68,133.14,138.7,38.7,1140.73,67.2,193.7,373.3,314.21,93.0,232.94,1249.75,89.28,28.1,93.65,111.82,119.41,130.95,28.0,122.55,19.57,189.12,43.96,186.23,39.49,232.81,402.11,315.92,244.96,141.81,254.7,49.0,82.7,193.43,214.61,77.97,106.26,72.09,72.25,296.25,78.31,137.55,118.56,151.15,220.67,127.37,64.04,52.94,111.99,177.58,75.44,69.99,27.75,83.99,163.52,14.71,36.28,142.19,152.47,201.32,50.36,25.67,99.52,76.28,100.99,7457.0,79.85,174.2,267.74,205.04,253.95,47.9,110.3,54.23,60.29,171.08,94.38,51.85,363.43,30.2,119.56,100.89,121.06,30.5,69.75,217.83,68.28,100.95,259.7,89.66,90.36,136.58,369.9,166.62,245.47,31.33,127.63,156.77,109.06,60.34,277.06,18.84,221.38,52.94,34.08,35.28,143.19,18.5,455.15,354.4,44.54,130.62,68.58,74.55,111.46,260.95,79.07,74.94,170.27,174.96,59.11,163.62,44.68,16.12,73.83,91.9,95.71,58.59,84.77,11.63,458.53,18.17,174.65,284.52,82.79,116.79,40.34,72.03,22.77,47.31,184.39,59.25,30.74,139.63,45.53,98.55,232.69,18.88,516.42,139.75,234.98,382.74,419.57,28.87,104.28,122.29,19.95,79.48,35.25,68.78,422.39,14.34,162.52,39.75,29.93,23.84,16.08,24.54,359.5,,102.6,113.6,65.15,90.3,57.08,73.46,85.41,37.49,170.19,92.73,309.05
2024-05-02,173.03,160.81,197.91,146.16,184.72,123.86,36.88,400.6,732.44,335.44,46.79,160.73,61.54,153.83,162.64,166.62,168.46,432.57,335.53,164.69,30.51,149.92,191.66,682.05,61.99,419.62,755.91,88.37,441.1,273.28,441.68,128.26,397.84,92.65,56.52,112.33,85.82,114.96,175.45,163.84,22.55,97.31,101.89,180.01,175.8,492.97,38.93,267.61,59.83,59.71,116.24,105.92,300.34,196.49,278.39,65.47,60.5,72.47,232.5,178.85,138.92,757.0,43.7,141.81,250.25,122.25,272.13,303.54,395.96,112.62,246.84,315.27,65.33,33.57,193.64,614.04,377.65,229.58,43.98,41.05,68.85,147.66,27.7,209.03,530.68,104.53,180.1,74.93,75.33,416.96,86.29,,326.63,94.91,571.25,16.82,68.57,237.69,400.16,92.17,69.72,96.08,476.57,242.03,88.25,179.64,56.6,72.03,276.44,118.99,186.18,344.5,38.36,207.48,280.29,79.55,55.15,33.57,99.31,525.61,698.7,106.41,48.78,262.03,197.53,287.36,77.1,126.54,463.2,60.75,235.56,530.27,80.92,70.5,96.81,712.89,199.36,475.0,139.14,67.08,155.68,255.0,937.61,304.46,47.58,523.38,75.33,164.91,316.79,147.22,40.97,38.54,207.16,158.33,238.54,169.18,280.09,243.69,112.07,2962.09,31.93,47.51,92.91,55.36,224.74,165.57,116.5,114.31,123.39,226.76,140.15,131.8,307.71,44.67,308.84,17.61,242.04,146.99,97.13,18.46,211.34,44.29,376.4,336.24,182.95,233.8,254.26,54.91,106.46,143.87,137.38,127.68,141.36,72.87,1271.78,140.01,117.39,158.12,38.35,214.37,664.57,157.34,7.95,209.95,84.04,163.34,416.48,240.35,102.98,60.94,86.79,62.84,228.85,56.98,51.03,125.46,145.46,51.16,128.5,49.39,53.58,85.06,37.89,34.05,36.89,65.2,12.49,165.33,923.9,475.82,89.46,70.24,53.39,467.7,60.07,92.41,170.52,183.4,76.95,64.66,70.02,263.93,66.98,270.04,186.44,73.2,112.99,79.87,46.22,161.88,53.79,135.07,167.23,95.17,59.35,75.25,78.1,119.05,316.75,137.52,174.12,96.44,14.46,177.55,111.91,356.29,95.25,197.63,39.48,149.17,77.83,36.7,13.67,97.49,16.53,29.95,77.0,115.26,33.56,136.5,55.09,19.12,589.96,146.27,75.13,83.5,70.01,91.77,17.53,111.29,,218.15,130.79,510.82,74.25,385.6,143.07,51.68,28.8,264.41,83.08,135.99,70.3,125.3,134.64,192.45,125.95,213.51,316.58,116.16,34.99,61.27,29.4,54.4,27.16,66.27,137.15,56.83,50.34,126.65,71.97,60.75,86.79,136.09,139.79,39.09,1165.35,69.43,195.88,372.94,320.98,92.85,222.14,1249.88,88.27,28.5,92.63,113.85,118.45,132.25,27.92,123.97,19.64,193.87,45.25,186.19,38.79,233.76,397.33,315.58,250.85,146.12,252.49,49.35,82.85,195.35,218.41,73.87,105.88,80.93,74.33,298.94,77.75,136.34,119.78,147.86,224.5,134.94,65.56,53.55,113.91,180.51,76.1,70.65,27.94,86.81,164.57,14.87,36.72,142.66,155.21,200.25,50.85,26.41,98.78,76.53,102.12,7479.01,80.48,175.34,266.87,206.24,254.08,51.11,111.16,53.34,60.95,168.34,93.85,52.67,368.46,31.01,118.46,99.74,122.26,29.18,77.79,219.51,67.99,101.36,262.0,89.75,89.76,138.77,372.07,166.07,249.8,31.66,128.66,156.32,110.54,61.18,245.19,18.45,220.63,53.09,34.5,35.81,144.93,18.96,455.79,350.8,46.65,131.68,68.98,75.14,125.59,262.8,78.85,75.04,173.42,170.6,60.02,164.92,44.74,16.99,76.25,84.99,95.33,60.09,85.37,11.6,464.46,18.93,174.62,286.54,83.55,118.17,36.91,72.44,22.97,47.49,188.74,60.07,30.85,139.67,45.89,100.53,229.89,19.17,512.7,142.24,238.18,384.94,423.36,29.25,104.91,124.33,19.68,79.28,35.42,68.6,419.04,14.53,162.51,40.87,28.41,24.0,15.95,24.78,360.11,,101.08,112.85,65.14,89.72,57.8,75.6,88.12,37.57,169.89,95.27,312.71
2024-05-03,183.38,163.79,204.09,150.6,186.21,127.81,37.25,400.87,743.9,336.75,47.12,160.25,61.52,166.26,164.11,167.24,168.99,438.18,342.85,165.71,30.9,149.27,190.51,696.59,62.17,423.6,734.97,90.85,443.58,270.32,451.96,127.51,406.66,93.64,57.93,114.7,88.79,115.8,176.15,164.46,23.33,97.4,101.4,181.19,178.91,492.45,38.89,268.49,59.94,59.82,116.0,105.9,303.71,199.63,311.29,68.6,61.32,75.07,230.77,179.79,143.1,763.91,43.99,142.41,248.54,122.23,273.66,310.21,400.96,113.66,248.38,320.5,64.78,33.72,195.81,629.27,381.36,232.13,43.59,40.66,70.14,148.1,27.81,208.72,536.18,105.89,179.64,73.11,76.04,425.18,87.5,,328.45,95.11,572.38,16.85,69.23,240.36,401.08,93.01,70.95,95.81,486.18,241.89,88.6,181.74,57.0,72.85,281.63,117.99,194.86,341.5,38.69,207.65,280.74,80.44,55.9,33.85,100.26,526.96,700.18,106.54,50.45,260.65,197.54,288.14,78.89,130.5,461.91,62.38,234.59,528.86,81.69,69.89,97.15,707.22,199.27,469.09,143.33,67.53,156.22,256.33,957.0,311.3,47.66,536.94,75.85,164.6,319.29,146.43,41.41,38.67,207.88,159.71,238.72,168.18,279.97,245.87,109.46,2952.2,31.92,47.77,92.88,56.51,223.95,168.51,121.67,113.81,125.1,227.5,147.0,130.02,315.03,44.86,307.76,17.95,243.92,149.18,95.01,18.57,212.24,44.74,380.56,353.7,182.55,235.55,257.85,55.26,104.79,143.61,138.21,130.84,142.93,72.92,1293.8,142.0,120.44,158.04,38.85,213.85,666.66,156.84,7.97,215.19,83.21,166.56,418.95,234.68,98.91,62.09,86.61,63.11,223.25,57.16,51.55,124.27,148.48,51.4,129.56,49.65,54.04,85.25,37.41,34.22,37.56,58.88,12.43,165.97,931.94,480.6,91.36,70.52,55.0,467.04,60.87,92.15,173.92,185.06,77.23,64.39,70.45,265.76,65.7,274.05,185.51,74.39,112.31,81.49,46.79,162.21,54.25,134.34,167.07,94.41,59.17,74.09,78.48,119.32,318.55,139.45,179.67,97.39,14.44,178.99,112.75,363.77,95.56,201.5,40.27,149.22,79.47,36.73,13.8,97.9,16.86,30.03,75.32,117.22,33.83,136.09,54.78,19.2,591.03,146.58,76.65,84.62,70.37,92.12,17.57,112.26,,216.98,135.47,517.21,75.36,385.34,145.88,51.65,28.8,264.44,83.22,137.21,69.47,128.1,131.91,192.81,128.75,217.51,313.92,116.94,35.39,61.56,29.45,55.2,28.19,66.25,137.49,57.04,50.54,128.37,72.34,60.01,86.67,115.33,141.87,39.24,1193.01,70.72,197.92,379.89,320.54,86.72,223.37,1251.95,94.66,28.54,92.75,116.64,120.1,132.92,28.09,124.42,19.8,193.09,45.6,187.21,39.24,237.33,397.39,321.25,255.78,152.35,251.99,50.05,83.5,198.85,219.56,74.09,106.11,81.2,74.81,299.29,77.67,137.38,120.73,149.25,227.05,132.94,65.91,54.1,114.96,191.55,76.08,69.91,28.18,86.64,165.56,14.93,36.35,141.67,158.1,201.32,50.85,26.15,99.12,76.4,104.64,7586.55,81.21,176.27,271.03,207.82,256.08,51.16,111.5,54.04,62.02,168.32,95.89,52.37,365.02,31.09,121.66,99.67,122.88,29.26,80.82,221.55,68.59,101.15,265.93,90.64,91.23,140.39,369.65,165.94,250.31,32.11,133.38,157.41,111.37,61.48,246.23,18.65,220.42,53.76,34.39,36.28,148.1,19.1,458.73,355.15,46.87,133.0,69.56,75.45,125.0,265.61,79.61,75.79,174.43,175.77,59.0,166.64,46.12,17.445,78.27,85.8,98.32,55.93,85.59,11.78,469.0,18.67,176.08,287.87,84.31,120.51,36.89,74.47,23.38,47.92,195.81,60.78,30.59,138.23,44.88,105.08,233.47,18.97,514.33,134.45,242.12,390.01,428.25,29.58,102.01,123.64,20.03,77.55,35.17,67.78,428.64,14.84,164.18,41.04,28.68,24.47,15.99,25.26,364.65,,100.61,113.11,64.65,92.51,57.85,77.29,88.59,38.23,167.7,96.71,309.59
